"County","NACE Rev 2 Economic Sector","UNIT","VALUE"
"Median Annual Earnings","2021","Co. Meath","Education (P)","Euro","48491"
"Median Annual Earnings","2021","Co. Meath","Human health and social work activities (Q)","Euro","39097"
"Median Annual Earnings","2021","Co. Meath","Industry (B to E)","Euro","49209"
"Median Annual Earnings","2021","Co. Meath","Financial, insurance and real estate activities (K,L)","Euro","52970"
"Median Annual Earnings","2021","Co. Meath","Arts, entertainment, recreation and other service activities (R,S)","Euro","30331"
"Median Annual Earnings","2021","Co. Monaghan","All NACE economic sectors","Euro","35171"
"Median Annual Earnings","2021","Co. Monaghan","Construction (F)","Euro","38331"
"Median Annual Earnings","2021","Co. Monaghan","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26700"
"Median Annual Earnings","2021","Co. Monaghan","Transportation and storage (H)","Euro","32478"
"Median Annual Earnings","2021","Co. Monaghan","Accommodation and food service activities (I)","Euro","21273"
"Median Annual Earnings","2021","Co. Monaghan","Information and communication (J)","Euro","49054"
"Median Annual Earnings","2021","Co. Monaghan","Professional, scientific and technical activities (M)","Euro","36220"
"Median Annual Earnings","2021","Co. Monaghan","Administrative and support service activities (N)","Euro","28109"
"Median Annual Earnings","2021","Co. Monaghan","Public administration and defence; compulsory social security (O)","Euro","48998"
"Median Annual Earnings","2021","Co. Monaghan","Education (P)","Euro","50606"
"Median Annual Earnings","2021","Co. Monaghan","Human health and social work activities (Q)","Euro","35598"
"Median Annual Earnings","2021","Co. Monaghan","Industry (B to E)","Euro","33513"
"Median Annual Earnings","2021","Co. Monaghan","Financial, insurance and real estate activities (K,L)","Euro","41981"
"Median Annual Earnings","2021","Co. Monaghan","Arts, entertainment, recreation and other service activities (R,S)","Euro","19857"
"Median Annual Earnings","2021","Co. Mayo","All NACE economic sectors","Euro","38051"
"Median Annual Earnings","2021","Co. Mayo","Construction (F)","Euro","40786"
"Median Annual Earnings","2021","Co. Mayo","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26754"
"Median Annual Earnings","2021","Co. Mayo","Transportation and storage (H)","Euro","41356"
"Median Annual Earnings","2021","Co. Mayo","Accommodation and food service activities (I)","Euro","23730"
"Median Annual Earnings","2021","Co. Mayo","Information and communication (J)","Euro","48405"
"Median Annual Earnings","2021","Co. Mayo","Professional, scientific and technical activities (M)","Euro","38601"
"Median Annual Earnings","2021","Co. Mayo","Administrative and support service activities (N)","Euro","32357"
"Median Annual Earnings","2021","Co. Mayo","Public administration and defence; compulsory social security (O)","Euro","45792"
"Median Annual Earnings","2021","Co. Mayo","Education (P)","Euro","52753"
"Median Annual Earnings","2021","Co. Mayo","Human health and social work activities (Q)","Euro","36053"
"Median Annual Earnings","2021","Co. Mayo","Industry (B to E)","Euro","42810"
"Median Annual Earnings","2021","Co. Mayo","Financial, insurance and real estate activities (K,L)","Euro","39727"
"Median Annual Earnings","2021","Co. Mayo","Arts, entertainment, recreation and other service activities (R,S)","Euro","22936"
"Median Annual Earnings","2021","Co. Offaly","All NACE economic sectors","Euro","38155"
"Median Annual Earnings","2021","Co. Offaly","Construction (F)","Euro","41494"
"Median Annual Earnings","2021","Co. Offaly","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28462"
"Median Annual Earnings","2021","Co. Offaly","Transportation and storage (H)","Euro","36788"
"Median Annual Earnings","2021","Co. Offaly","Accommodation and food service activities (I)","Euro","21263"
"Median Annual Earnings","2021","Co. Offaly","Information and communication (J)","Euro","54275"
"Median Annual Earnings","2021","Co. Offaly","Professional, scientific and technical activities (M)","Euro","37510"
"Median Annual Earnings","2021","Co. Offaly","Administrative and support service activities (N)","Euro","31705"
"Median Annual Earnings","2021","Co. Offaly","Public administration and defence; compulsory social security (O)","Euro","47396"
"Median Annual Earnings","2021","Co. Offaly","Education (P)","Euro","46658"
"Median Annual Earnings","2021","Co. Offaly","Human health and social work activities (Q)","Euro","38732"
"Median Annual Earnings","2021","Co. Offaly","Industry (B to E)","Euro","37951"
"Median Annual Earnings","2021","Co. Offaly","Financial, insurance and real estate activities (K,L)","Euro","43799"
"Median Annual Earnings","2021","Co. Offaly","Arts, entertainment, recreation and other service activities (R,S)","Euro","26260"
"Median Annual Earnings","2021","Co. Roscommon","All NACE economic sectors","Euro","38948"
"Median Annual Earnings","2021","Co. Roscommon","Construction (F)","Euro","39318"
"Median Annual Earnings","2021","Co. Roscommon","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","27658"
"Median Annual Earnings","2021","Co. Roscommon","Transportation and storage (H)","Euro","38017"
"Median Annual Earnings","2021","Co. Roscommon","Accommodation and food service activities (I)","Euro","22621"
"Median Annual Earnings","2021","Co. Roscommon","Information and communication (J)","Euro","51499"
"Median Annual Earnings","2021","Co. Roscommon","Professional, scientific and technical activities (M)","Euro","37951"
"Median Annual Earnings","2021","Co. Roscommon","Administrative and support service activities (N)","Euro","29887"
"Median Annual Earnings","2021","Co. Roscommon","Public administration and defence; compulsory social security (O)","Euro","49298"
"Median Annual Earnings","2021","Co. Roscommon","Education (P)","Euro","50691"
"Median Annual Earnings","2021","Co. Roscommon","Human health and social work activities (Q)","Euro","35632"
"Median Annual Earnings","2021","Co. Roscommon","Industry (B to E)","Euro","40073"
"Median Annual Earnings","2021","Co. Roscommon","Financial, insurance and real estate activities (K,L)","Euro","40218"
"Median Annual Earnings","2021","Co. Roscommon","Arts, entertainment, recreation and other service activities (R,S)","Euro","28486"
"Median Annual Earnings","2021","Co. Sligo","All NACE economic sectors","Euro","38856"
"Median Annual Earnings","2021","Co. Sligo","Construction (F)","Euro","39561"
"Median Annual Earnings","2021","Co. Sligo","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26961"
"Median Annual Earnings","2021","Co. Sligo","Transportation and storage (H)","Euro","35820"
"Median Annual Earnings","2021","Co. Sligo","Accommodation and food service activities (I)","Euro","22625"
"Median Annual Earnings","2021","Co. Sligo","Information and communication (J)","Euro","43365"
"Median Annual Earnings","2021","Co. Sligo","Professional, scientific and technical activities (M)","Euro","40137"
"Median Annual Earnings","2021","Co. Sligo","Administrative and support service activities (N)","Euro","27930"
"Median Annual Earnings","2021","Co. Sligo","Public administration and defence; compulsory social security (O)","Euro","46455"
"Median Annual Earnings","2021","Co. Sligo","Education (P)","Euro","53464"
"Median Annual Earnings","2021","Co. Sligo","Human health and social work activities (Q)","Euro","39501"
"Median Annual Earnings","2021","Co. Sligo","Industry (B to E)","Euro","43607"
"Median Annual Earnings","2021","Co. Sligo","Financial, insurance and real estate activities (K,L)","Euro","39314"
"Median Annual Earnings","2021","Co. Sligo","Arts, entertainment, recreation and other service activities (R,S)","Euro","19586"
"Median Annual Earnings","2021","Co. Tipperary","All NACE economic sectors","Euro","37851"
"Median Annual Earnings","2021","Co. Tipperary","Construction (F)","Euro","39056"
"Median Annual Earnings","2021","Co. Tipperary","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","27514"
"Median Annual Earnings","2021","Co. Tipperary","Transportation and storage (H)","Euro","36527"
"Median Annual Earnings","2021","Co. Tipperary","Accommodation and food service activities (I)","Euro","20800"
"Median Annual Earnings","2021","Co. Tipperary","Information and communication (J)","Euro","47848"
"Median Annual Earnings","2021","Co. Tipperary","Professional, scientific and technical activities (M)","Euro","35913"
"Median Annual Earnings","2021","Co. Tipperary","Administrative and support service activities (N)","Euro","30189"
"Median Annual Earnings","2021","Co. Tipperary","Public administration and defence; compulsory social security (O)","Euro","46274"
"Median Annual Earnings","2021","Co. Tipperary","Education (P)","Euro","49149"
"Median Annual Earnings","2021","Co. Tipperary","Human health and social work activities (Q)","Euro","35845"
"Median Annual Earnings","2021","Co. Tipperary","Industry (B to E)","Euro","42073"
"Median Annual Earnings","2021","Co. Tipperary","Financial, insurance and real estate activities (K,L)","Euro","44170"
"Median Annual Earnings","2021","Co. Tipperary","Arts, entertainment, recreation and other service activities (R,S)","Euro","25907"
"Median Annual Earnings","2021","Co. Waterford","All NACE economic sectors","Euro","39103"
"Median Annual Earnings","2021","Co. Waterford","Construction (F)","Euro","39067"
"Median Annual Earnings","2021","Co. Waterford","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","27466"
"Median Annual Earnings","2021","Co. Waterford","Transportation and storage (H)","Euro","35888"
"Median Annual Earnings","2021","Co. Waterford","Accommodation and food service activities (I)","Euro","20800"
"Median Annual Earnings","2021","Co. Waterford","Information and communication (J)","Euro","43552"
"Median Annual Earnings","2021","Co. Waterford","Professional, scientific and technical activities (M)","Euro","38494"
"Median Annual Earnings","2021","Co. Waterford","Administrative and support service activities (N)","Euro","26430"
"Median Annual Earnings","2021","Co. Waterford","Public administration and defence; compulsory social security (O)","Euro","48129"
"Median Annual Earnings","2021","Co. Waterford","Education (P)","Euro","49615"
"Median Annual Earnings","2021","Co. Waterford","Human health and social work activities (Q)","Euro","37579"
"Median Annual Earnings","2021","Co. Waterford","Industry (B to E)","Euro","48362"
"Median Annual Earnings","2021","Co. Waterford","Financial, insurance and real estate activities (K,L)","Euro","41512"
"Median Annual Earnings","2021","Co. Waterford","Arts, entertainment, recreation and other service activities (R,S)","Euro","26038"
"Median Annual Earnings","2021","Co. Wicklow","All NACE economic sectors","Euro","42191"
"Median Annual Earnings","2021","Co. Wicklow","Construction (F)","Euro","42617"
"Median Annual Earnings","2021","Co. Wicklow","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","32283"
"Median Annual Earnings","2021","Co. Wicklow","Transportation and storage (H)","Euro","44068"
"Median Annual Earnings","2021","Co. Wicklow","Accommodation and food service activities (I)","Euro","24843"
"Median Annual Earnings","2021","Co. Wicklow","Information and communication (J)","Euro","72072"
"Median Annual Earnings","2021","Co. Wicklow","Professional, scientific and technical activities (M)","Euro","47841"
"Median Annual Earnings","2021","Co. Wicklow","Administrative and support service activities (N)","Euro","34548"
"Median Annual Earnings","2021","Co. Wicklow","Public administration and defence; compulsory social security (O)","Euro","52325"
"Median Annual Earnings","2021","Co. Wicklow","Education (P)","Euro","47171"
"Median Annual Earnings","2021","Co. Wicklow","Human health and social work activities (Q)","Euro","36871"
"Median Annual Earnings","2021","Co. Wicklow","Industry (B to E)","Euro","46344"
"Median Annual Earnings","2021","Co. Wicklow","Financial, insurance and real estate activities (K,L)","Euro","56704"
"Median Annual Earnings","2021","Co. Wicklow","Arts, entertainment, recreation and other service activities (R,S)","Euro","29085"
"Median Annual Earnings","2021","Co. Westmeath","All NACE economic sectors","Euro","39567"
"Median Annual Earnings","2021","Co. Westmeath","Construction (F)","Euro","41035"
"Median Annual Earnings","2021","Co. Westmeath","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","30709"
"Median Annual Earnings","2021","Co. Westmeath","Transportation and storage (H)","Euro","37080"
"Median Annual Earnings","2021","Co. Westmeath","Accommodation and food service activities (I)","Euro","21429"
"Median Annual Earnings","2021","Co. Westmeath","Information and communication (J)","Euro","59879"
"Median Annual Earnings","2021","Co. Westmeath","Professional, scientific and technical activities (M)","Euro","40500"
"Median Annual Earnings","2021","Co. Westmeath","Administrative and support service activities (N)","Euro","31080"
"Median Annual Earnings","2021","Co. Westmeath","Public administration and defence; compulsory social security (O)","Euro","46627"
"Median Annual Earnings","2021","Co. Westmeath","Education (P)","Euro","49185"
"Median Annual Earnings","2021","Co. Westmeath","Human health and social work activities (Q)","Euro","39454"
"Median Annual Earnings","2021","Co. Westmeath","Industry (B to E)","Euro","40450"
"Median Annual Earnings","2021","Co. Westmeath","Financial, insurance and real estate activities (K,L)","Euro","42619"
"Median Annual Earnings","2021","Co. Westmeath","Arts, entertainment, recreation and other service activities (R,S)","Euro","27757"
"Median Annual Earnings","2021","Co. Wexford","All NACE economic sectors","Euro","36536"
"Median Annual Earnings","2021","Co. Wexford","Construction (F)","Euro","38506"
"Median Annual Earnings","2021","Co. Wexford","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","27763"
"Median Annual Earnings","2021","Co. Wexford","Transportation and storage (H)","Euro","36967"
"Median Annual Earnings","2021","Co. Wexford","Accommodation and food service activities (I)","Euro","23134"
"Median Annual Earnings","2021","Co. Wexford","Information and communication (J)","Euro","49147"
"Median Annual Earnings","2021","Co. Wexford","Professional, scientific and technical activities (M)","Euro","34916"
"Median Annual Earnings","2021","Co. Wexford","Administrative and support service activities (N)","Euro","30000"
"Median Annual Earnings","2021","Co. Wexford","Public administration and defence; compulsory social security (O)","Euro","47229"
"Median Annual Earnings","2021","Co. Wexford","Education (P)","Euro","47464"
"Median Annual Earnings","2021","Co. Wexford","Human health and social work activities (Q)","Euro","34478"
"Median Annual Earnings","2021","Co. Wexford","Industry (B to E)","Euro","38995"
"Median Annual Earnings","2021","Co. Wexford","Financial, insurance and real estate activities (K,L)","Euro","43180"
"Median Annual Earnings","2021","Co. Wexford","Arts, entertainment, recreation and other service activities (R,S)","Euro","26000"
"Median Annual Earnings","2021","Ireland","All NACE economic sectors","Euro","41222"
"Median Annual Earnings","2021","Ireland","Construction (F)","Euro","41760"
"Median Annual Earnings","2021","Ireland","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","30476"
"Median Annual Earnings","2021","Ireland","Transportation and storage (H)","Euro","39972"
"Median Annual Earnings","2021","Ireland","Accommodation and food service activities (I)","Euro","23795"
"Median Annual Earnings","2021","Ireland","Information and communication (J)","Euro","66082"
"Median Annual Earnings","2021","Ireland","Professional, scientific and technical activities (M)","Euro","45394"
"Median Annual Earnings","2021","Ireland","Administrative and support service activities (N)","Euro","32618"
"Median Annual Earnings","2021","Ireland","Public administration and defence; compulsory social security (O)","Euro","49507"
"Median Annual Earnings","2021","Ireland","Education (P)","Euro","48791"
"Median Annual Earnings","2021","Ireland","Human health and social work activities (Q)","Euro","38517"
"Median Annual Earnings","2021","Ireland","Industry (B to E)","Euro","45804"
"Median Annual Earnings","2021","Ireland","Financial, insurance and real estate activities (K,L)","Euro","52350"
"Median Annual Earnings","2021","Ireland","Arts, entertainment, recreation and other service activities (R,S)","Euro","28568"
"Median Annual Earnings","2022","Co. Clare","All NACE economic sectors","Euro","40654"
"Median Annual Earnings","2022","Co. Clare","Construction (F)","Euro","39000"
"Median Annual Earnings","2022","Co. Clare","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28613"
"Median Annual Earnings","2022","Co. Clare","Transportation and storage (H)","Euro","43079"
"Median Annual Earnings","2022","Co. Clare","Accommodation and food service activities (I)","Euro","24571"
"Median Annual Earnings","2022","Co. Clare","Information and communication (J)","Euro","56145"
"Median Annual Earnings","2022","Co. Clare","Professional, scientific and technical activities (M)","Euro","42181"
"Median Annual Earnings","2022","Co. Clare","Administrative and support service activities (N)","Euro","35328"
"Median Annual Earnings","2022","Co. Clare","Public administration and defence; compulsory social security (O)","Euro","49127"
"Median Annual Earnings","2022","Co. Clare","Education (P)","Euro","55371"
"Median Annual Earnings","2022","Co. Clare","Human health and social work activities (Q)","Euro","37544"
"Median Annual Earnings","2022","Co. Clare","Industry (B to E)","Euro","47562"
"Median Annual Earnings","2022","Co. Clare","Financial, insurance and real estate activities (K,L)","Euro","44087"
"Median Annual Earnings","2022","Co. Clare","Arts, entertainment, recreation and other service activities (R,S)","Euro","23457"
"Median Annual Earnings","2022","Co. Cork","All NACE economic sectors","Euro","42763"
"Median Annual Earnings","2022","Co. Cork","Construction (F)","Euro","41301"
"Median Annual Earnings","2022","Co. Cork","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","32926"
"Median Annual Earnings","2022","Co. Cork","Transportation and storage (H)","Euro","40518"
"Median Annual Earnings","2022","Co. Cork","Accommodation and food service activities (I)","Euro","22722"
"Median Annual Earnings","2022","Co. Cork","Information and communication (J)","Euro","61494"
"Median Annual Earnings","2022","Co. Cork","Professional, scientific and technical activities (M)","Euro","46808"
"Median Annual Earnings","2022","Co. Cork","Administrative and support service activities (N)","Euro","34724"
"Median Annual Earnings","2022","Co. Cork","Public administration and defence; compulsory social security (O)","Euro","52242"
"Median Annual Earnings","2022","Co. Cork","Education (P)","Euro","50825"
"Median Annual Earnings","2022","Co. Cork","Human health and social work activities (Q)","Euro","39329"
"Median Annual Earnings","2022","Co. Cork","Industry (B to E)","Euro","58247"
"Median Annual Earnings","2022","Co. Cork","Financial, insurance and real estate activities (K,L)","Euro","47860"
"Median Annual Earnings","2022","Co. Cork","Arts, entertainment, recreation and other service activities (R,S)","Euro","23349"
"Median Annual Earnings","2022","Co. Cavan","All NACE economic sectors","Euro","37224"
"Median Annual Earnings","2022","Co. Cavan","Construction (F)","Euro","39347"
"Median Annual Earnings","2022","Co. Cavan","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26747"
"Median Annual Earnings","2022","Co. Cavan","Transportation and storage (H)","Euro","34611"
"Median Annual Earnings","2022","Co. Cavan","Accommodation and food service activities (I)","Euro","20966"
"Median Annual Earnings","2022","Co. Cavan","Information and communication (J)","Euro","58095"
"Median Annual Earnings","2022","Co. Cavan","Professional, scientific and technical activities (M)","Euro","36463"
"Median Annual Earnings","2022","Co. Cavan","Administrative and support service activities (N)","Euro","32000"
"Median Annual Earnings","2022","Co. Cavan","Public administration and defence; compulsory social security (O)","Euro","50029"
"Median Annual Earnings","2022","Co. Cavan","Education (P)","Euro","53325"
"Median Annual Earnings","2022","Co. Cavan","Human health and social work activities (Q)","Euro","38983"
"Median Annual Earnings","2022","Co. Cavan","Industry (B to E)","Euro","38339"
"Median Annual Earnings","2022","Co. Cavan","Financial, insurance and real estate activities (K,L)","Euro","46777"
"Median Annual Earnings","2022","Co. Cavan","Arts, entertainment, recreation and other service activities (R,S)","Euro","20733"
"Median Annual Earnings","2022","Co. Carlow","All NACE economic sectors","Euro","37802"
"Median Annual Earnings","2022","Co. Carlow","Construction (F)","Euro","40265"
"Median Annual Earnings","2022","Co. Carlow","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28113"
"Median Annual Earnings","2022","Co. Carlow","Transportation and storage (H)","Euro","36420"
"Median Annual Earnings","2022","Co. Carlow","Accommodation and food service activities (I)","Euro","21286"
"Median Annual Earnings","2022","Co. Carlow","Information and communication (J)","Euro","58926"
"Median Annual Earnings","2022","Co. Carlow","Professional, scientific and technical activities (M)","Euro","40299"
"Median Annual Earnings","2022","Co. Carlow","Administrative and support service activities (N)","Euro","34814"
"Median Annual Earnings","2022","Co. Carlow","Public administration and defence; compulsory social security (O)","Euro","51375"
"Median Annual Earnings","2022","Co. Carlow","Education (P)","Euro","51180"
"Median Annual Earnings","2022","Co. Carlow","Human health and social work activities (Q)","Euro","35846"
"Median Annual Earnings","2022","Co. Carlow","Industry (B to E)","Euro","39682"
"Median Annual Earnings","2022","Co. Carlow","Financial, insurance and real estate activities (K,L)","Euro","45436"
"Median Annual Earnings","2022","Co. Carlow","Arts, entertainment, recreation and other service activities (R,S)","Euro","24223"
"Median Annual Earnings","2022","Co. Donegal","All NACE economic sectors","Euro","33523"
"Median Annual Earnings","2022","Co. Donegal","Construction (F)","Euro","31460"
"Median Annual Earnings","2022","Co. Donegal","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","23218"
"Median Annual Earnings","2022","Co. Donegal","Transportation and storage (H)","Euro","29407"
"Median Annual Earnings","2022","Co. Donegal","Accommodation and food service activities (I)","Euro","19782"
"Median Annual Earnings","2022","Co. Donegal","Information and communication (J)","Euro","43208"
"Median Annual Earnings","2022","Co. Donegal","Professional, scientific and technical activities (M)","Euro","33613"
"Median Annual Earnings","2022","Co. Donegal","Administrative and support service activities (N)","Euro","25959"
"Median Annual Earnings","2022","Co. Donegal","Public administration and defence; compulsory social security (O)","Euro","48309"
"Median Annual Earnings","2022","Co. Donegal","Education (P)","Euro","53337"
"Median Annual Earnings","2022","Co. Donegal","Human health and social work activities (Q)","Euro","37874"
"Median Annual Earnings","2022","Co. Donegal","Industry (B to E)","Euro","33080"
"Median Annual Earnings","2022","Co. Donegal","Financial, insurance and real estate activities (K,L)","Euro","36988"
"Median Annual Earnings","2022","Co. Donegal","Arts, entertainment, recreation and other service activities (R,S)","Euro","18574"
"Median Annual Earnings","2022","Co. Dublin","All NACE economic sectors","Euro","46136"
"Median Annual Earnings","2022","Co. Dublin","Construction (F)","Euro","44516"
"Median Annual Earnings","2022","Co. Dublin","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","33400"
"Median Annual Earnings","2022","Co. Dublin","Transportation and storage (H)","Euro","45522"
"Median Annual Earnings","2022","Co. Dublin","Accommodation and food service activities (I)","Euro","27197"
"Median Annual Earnings","2022","Co. Dublin","Information and communication (J)","Euro","82103"
"Median Annual Earnings","2022","Co. Dublin","Professional, scientific and technical activities (M)","Euro","52660"
"Median Annual Earnings","2022","Co. Dublin","Administrative and support service activities (N)","Euro","36835"
"Median Annual Earnings","2022","Co. Dublin","Public administration and defence; compulsory social security (O)","Euro","54878"
"Median Annual Earnings","2022","Co. Dublin","Education (P)","Euro","48712"
"Median Annual Earnings","2022","Co. Dublin","Human health and social work activities (Q)","Euro","42858"
"Median Annual Earnings","2022","Co. Dublin","Industry (B to E)","Euro","54191"
"Median Annual Earnings","2022","Co. Dublin","Financial, insurance and real estate activities (K,L)","Euro","65000"
"Median Annual Earnings","2022","Co. Dublin","Arts, entertainment, recreation and other service activities (R,S)","Euro","30160"
"Median Annual Earnings","2022","Co. Galway","All NACE economic sectors","Euro","40973"
"Median Annual Earnings","2022","Co. Galway","Construction (F)","Euro","39942"
"Median Annual Earnings","2022","Co. Galway","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","31713"
"Median Annual Earnings","2022","Co. Galway","Transportation and storage (H)","Euro","36796"
"Median Annual Earnings","2022","Co. Galway","Accommodation and food service activities (I)","Euro","25528"
"Median Annual Earnings","2022","Co. Galway","Information and communication (J)","Euro","60233"
"Median Annual Earnings","2022","Co. Galway","Professional, scientific and technical activities (M)","Euro","43306"
"Median Annual Earnings","2022","Co. Galway","Administrative and support service activities (N)","Euro","32339"
"Median Annual Earnings","2022","Co. Galway","Public administration and defence; compulsory social security (O)","Euro","50124"
"Median Annual Earnings","2022","Co. Galway","Education (P)","Euro","55419"
"Median Annual Earnings","2022","Co. Galway","Human health and social work activities (Q)","Euro","41144"
"Median Annual Earnings","2022","Co. Galway","Industry (B to E)","Euro","42949"
"Median Annual Earnings","2022","Co. Galway","Financial, insurance and real estate activities (K,L)","Euro","42903"
"Median Annual Earnings","2022","Co. Galway","Arts, entertainment, recreation and other service activities (R,S)","Euro","24941"
"Median Annual Earnings","2022","Co. Kildare","All NACE economic sectors","Euro","45173"
"Median Annual Earnings","2022","Co. Kildare","Construction (F)","Euro","44878"
"Median Annual Earnings","2022","Co. Kildare","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","33798"
"Median Annual Earnings","2022","Co. Kildare","Transportation and storage (H)","Euro","42770"
"Median Annual Earnings","2022","Co. Kildare","Accommodation and food service activities (I)","Euro","24255"
"Median Annual Earnings","2022","Co. Kildare","Information and communication (J)","Euro","78988"
"Median Annual Earnings","2022","Co. Kildare","Professional, scientific and technical activities (M)","Euro","50983"
"Median Annual Earnings","2022","Co. Kildare","Administrative and support service activities (N)","Euro","36747"
"Median Annual Earnings","2022","Co. Kildare","Public administration and defence; compulsory social security (O)","Euro","56051"
"Median Annual Earnings","2022","Co. Kildare","Education (P)","Euro","52542"
"Median Annual Earnings","2022","Co. Kildare","Human health and social work activities (Q)","Euro","41999"
"Median Annual Earnings","2022","Co. Kildare","Industry (B to E)","Euro","54940"
"Median Annual Earnings","2022","Co. Kildare","Financial, insurance and real estate activities (K,L)","Euro","59968"
"Median Annual Earnings","2022","Co. Kildare","Arts, entertainment, recreation and other service activities (R,S)","Euro","29102"
"Median Annual Earnings","2022","Co. Kilkenny","All NACE economic sectors","Euro","40015"
"Median Annual Earnings","2022","Co. Kilkenny","Construction (F)","Euro","41195"
"Median Annual Earnings","2022","Co. Kilkenny","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28724"
"Median Annual Earnings","2022","Co. Kilkenny","Transportation and storage (H)","Euro","36603"
"Median Annual Earnings","2022","Co. Kilkenny","Accommodation and food service activities (I)","Euro","23451"
"Median Annual Earnings","2022","Co. Kilkenny","Information and communication (J)","Euro","55486"
"Median Annual Earnings","2022","Co. Kilkenny","Professional, scientific and technical activities (M)","Euro","44502"
"Median Annual Earnings","2022","Co. Kilkenny","Administrative and support service activities (N)","Euro","28983"
"Median Annual Earnings","2022","Co. Kilkenny","Public administration and defence; compulsory social security (O)","Euro","50267"
"Median Annual Earnings","2022","Co. Kilkenny","Education (P)","Euro","52132"
"Median Annual Earnings","2022","Co. Kilkenny","Human health and social work activities (Q)","Euro","40486"
"Median Annual Earnings","2022","Co. Kilkenny","Industry (B to E)","Euro","46347"
"Median Annual Earnings","2022","Co. Kilkenny","Financial, insurance and real estate activities (K,L)","Euro","46818"
"Median Annual Earnings","2022","Co. Kilkenny","Arts, entertainment, recreation and other service activities (R,S)","Euro","24215"
"Median Annual Earnings","2022","Co. Kerry","All NACE economic sectors","Euro","36305"
"Median Annual Earnings","2022","Co. Kerry","Construction (F)","Euro","37407"
"Median Annual Earnings","2022","Co. Kerry","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","27339"
"Median Annual Earnings","2022","Co. Kerry","Transportation and storage (H)","Euro","36664"
"Median Annual Earnings","2022","Co. Kerry","Accommodation and food service activities (I)","Euro","24561"
"Median Annual Earnings","2022","Co. Kerry","Information and communication (J)","Euro","52400"
"Median Annual Earnings","2022","Co. Kerry","Professional, scientific and technical activities (M)","Euro","44099"
"Median Annual Earnings","2022","Co. Kerry","Administrative and support service activities (N)","Euro","27999"
"Median Annual Earnings","2022","Co. Kerry","Public administration and defence; compulsory social security (O)","Euro","47620"
"Median Annual Earnings","2022","Co. Kerry","Education (P)","Euro","52827"
"Median Annual Earnings","2022","Co. Kerry","Human health and social work activities (Q)","Euro","37050"
"Median Annual Earnings","2022","Co. Kerry","Industry (B to E)","Euro","45957"
"Median Annual Earnings","2022","Co. Kerry","Financial, insurance and real estate activities (K,L)","Euro","38847"
"Median Annual Earnings","2022","Co. Kerry","Arts, entertainment, recreation and other service activities (R,S)","Euro","20902"
"Median Annual Earnings","2022","Co. Longford","All NACE economic sectors","Euro","36178"
"Median Annual Earnings","2022","Co. Longford","Construction (F)","Euro","38031"
"Median Annual Earnings","2022","Co. Longford","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26423"
"Median Annual Earnings","2022","Co. Longford","Transportation and storage (H)","Euro","34090"
"Median Annual Earnings","2022","Co. Longford","Accommodation and food service activities (I)","Euro","18616"
"Median Annual Earnings","2022","Co. Longford","Information and communication (J)","Euro","54164"
"Median Annual Earnings","2022","Co. Longford","Professional, scientific and technical activities (M)","Euro","39167"
"Median Annual Earnings","2022","Co. Longford","Administrative and support service activities (N)","Euro","30595"
"Median Annual Earnings","2022","Co. Longford","Public administration and defence; compulsory social security (O)","Euro","49008"
"Median Annual Earnings","2022","Co. Longford","Education (P)","Euro","50365"
"Median Annual Earnings","2022","Co. Longford","Human health and social work activities (Q)","Euro","37750"
"Median Annual Earnings","2022","Co. Longford","Industry (B to E)","Euro","38191"
"Median Annual Earnings","2022","Co. Longford","Financial, insurance and real estate activities (K,L)","Euro","42213"
"Median Annual Earnings","2022","Co. Longford","Arts, entertainment, recreation and other service activities (R,S)","Euro","18646"
"Median Annual Earnings","2022","Co. Louth","All NACE economic sectors","Euro","38682"
"Median Annual Earnings","2022","Co. Louth","Construction (F)","Euro","39048"
"Median Annual Earnings","2022","Co. Louth","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28982"
